id,title,all_artists,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,speechiness
7xV6oF0LMnrXKEs6JrWQXf,Where Them Girls At (feat. Nicki Minaj & Flo Rida),Flo Rida,2011-04-29,0.666,0.876,3,-3.078,1,0.055,0.0,0.259,0.552,129.884,194840,4,0.0414
123NAAjn1RMY2WeoZH8pVN,Whatcha Say,Jason Derulo,2009-06-09,0.615,0.711,11,-5.507,1,0.0444,0.0,0.145,0.711,144.036,221253,4,0.0779
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,2012-05-25,0.726,0.787,4,-2.494,1,0.009,0.0,0.0596,0.888,124.99,199987,4,0.0737
661cekUlECjO5CHlcnwgI3,Viimeinen,Nylon Beat,2014-08-22,0.619,0.854,6,-5.42,1,0.0119,0.111,0.112,0.518,97.914,223947,4,0.0293
6sXwvkik0sHXxUgwPviuF9,Tytöt Tykkää,Tea,2007-01-01,0.975,0.722,9,-4.597,0,0.163,0.0,0.0608,0.909,125.049,198627,4,0.1
26eOTllWPn7oKuDUJnsJwF,The Sweet Escape,Akon,2006-01-01,0.756,0.77,1,-3.502,1,0.191,0.0,0.178,0.73,119.961,246467,4,0.0343
4shgvM4ClrZeDiflNJwlGd,Sugar (feat. Wynter),Wynter Gordon,2009-03-30,0.738,0.868,1,-4.15,1,0.0371,0.0,0.294,0.199,130.003,252933,4,0.0348
6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers,Sean Paul of Youngbloodz,2006-05-02,0.835,0.757,8,-5.029,0,0.00647,0.0,0.29,0.626,82.038,274387,4,0.23
5T7ywazdGIydr6JCW6t02j,Smooth Criminal - 2012 Remaster,Michael Jackson,1987-08-31,0.853,0.981,8,-3.947,1,0.247,0.468,0.306,0.595,118.193,257760,4,0.0751
40VAYnnGBDLQVXD8D1ager,SexyBack,Timbaland,2006-09-12,0.967,0.583,7,-5.562,0,0.0584,0.0,0.0519,0.964,117.0,242733,4,0.0789
1CWByPTazwEnqfeC9FfdxA,Rusketusraidat,PMMP,2003-09-05,0.709,0.855,9,-4.408,0,0.0624,0.00156,0.0357,0.902,130.059,187173,4,0.0544
0ricCMwmnkaDwkQHGtHD2u,Salaisuudet,Tuuli,2012-09-21,0.701,0.814,3,-4.751,1,0.0689,0.0,0.367,0.769,105.023,206080,4,0.0276
6kj92vwOVwBAxhpkiSQJE7,Rakkauden haudalla,Jonna Tervomaa,2008-01-01,0.289,0.571,5,-8.432,0,0.255,0.000125,0.304,0.262,91.152,238947,4,0.0273
19z17doSqEhhm4aidrUHIB,Rehab,Amy Winehouse,2006,0.42,0.873,0,-2.963,1,0.0408,2.17e-06,0.568,0.728,72.858,213760,4,0.0685
4hc2EO30jDRhSwBww2MI9Z,Puuttuva palanen,Brädi,2012-01-01,0.835,0.86,11,-5.231,0,0.0453,6.25e-06,0.168,0.882,117.991,197373,4,0.0302
7JbVytcMOu6JT5KcWzSgQh,Pomppufiilis,Munamies,2011-01-01,0.732,0.869,0,-4.561,1,0.275,0.0,0.314,0.962,118.056,145147,4,0.0698
7bF4r9iNGX0HxJnuHn3p20,Poika (saunoo),Poju,2011-04-13,0.655,0.987,6,-3.917,0,0.123,0.0,0.0471,0.961,120.005,172373,4,0.0562
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,GoonRock,2011-01-01,0.751,0.736,5,-4.168,0,0.0206,0.0,0.265,0.352,130.014,262147,4,0.156
6jaHYV4no6PAbyo89bybrx,Piece of Me,Britney Spears,2007-10-15,0.769,0.638,11,-5.054,1,0.0902,0.0,0.0857,0.782,115.007,212107,4,0.216
3ZlFUr0RBrUYYsmlcFvD0e,Paper Planes,M.I.A.,2008-10-13,0.447,0.848,2,-6.175,1,0.033,7.46e-05,0.65,0.485,172.253,205200,4,0.222
13FpJLiYO9coo9pf5QkrTn,One Time,Justin Bieber,2010-01-01,0.704,0.82,1,-2.535,0,0.0821,8.72e-05,0.0776,0.774,146.008,215867,4,0.037
0DBIWikYnzcWygmvnG9kl5,Paparazzi,Lady Gaga,2009-01-01,0.761,0.696,5,-3.975,0,0.109,0.0,0.0979,0.408,114.919,208307,4,0.0429
5nAxadmtaiTIPA9VGtaYm6,Normipäivä (feat. Hank Solo),Hank Solo,2010-05-17,0.666,0.82,10,-2.151,0,0.15,0.0,0.119,0.684,127.078,197893,4,0.184
5qsQv37yDVUDCDLPSTrIrk,New Way Home,Isac Elliot,2013-05-24,0.566,0.738,1,-7.728,0,0.00311,0.0,0.117,0.519,126.056,217120,4,0.0676
52CqocATRRxDJmcc5owMOh,Märkää,Petri Nygård,2012-02-27,0.903,0.864,1,-3.763,1,0.0212,0.0,0.511,0.961,120.06,251160,4,0.0358
0TIgM6L2db1fqqgdB8clhI,Mikä boogie,Fintelligens,2010-01-01,0.908,0.704,6,-2.182,0,0.0304,0.0,0.0661,0.86,112.991,192227,4,0.164
78twQ5XCFJMTE37ZSU0gsj,Mercy,Duffy,2008-01-01,0.793,0.859,0,-3.774,1,0.266,0.000356,0.133,0.964,129.911,219920,4,0.0332
5HCJ6vOnpuQSZR6RmjnorK,Matkalaulu,PMMP,2005-08-18,0.533,0.837,4,-6.298,1,0.136,0.00139,0.298,0.594,146.923,231680,4,0.0373
17te2wP80lWKpQdOexK7vN,Lämpöö,Redrama,2012-01-01,0.757,0.848,3,-4.383,1,0.124,0.0,0.0676,0.699,94.98,208107,4,0.196
0nDqJMKcSTtYlGK6OQ3sLC,Kiss Me Thru The Phone,Sammie,2009-01-01,0.757,0.721,7,-3.757,1,0.0158,0.0,0.144,0.807,149.984,194307,4,0.0986
5AgZviogOxQeiadhGJyjKX,Lanit (Masa & Teurastaja) - Bonus,Justimus,2014-05-30,0.705,0.634,4,-4.933,0,0.00214,0.0041,0.386,0.416,179.754,115813,4,0.249
6ZwtCsPc7OilD2Y43QT0ix,Juuret,Antti Tuisku,2009-05-25,0.688,0.83,2,-6.941,0,0.109,0.0971,0.107,0.339,123.006,259533,4,0.0291
3eT0L7188RWFI9t6bTBP5o,Jos mä oisin sä,Cheek,2009-01-01,0.828,0.877,2,-4.328,0,0.0253,0.0,0.0844,0.631,110.023,235133,4,0.0476
3fO3kI1iGC0A5zeRePsIiG,Jossu - feat. Jukka poika,Jukka Poika,2013-05-31,0.655,0.831,2,-6.767,1,0.0888,0.0,0.358,0.881,199.793,192400,4,0.175
78jY6qGQtZAM7E5W7APoNg,Ihmisten edessä,Jenni Vartiainen,2007-09-05,0.677,0.803,1,-4.978,0,0.0202,0.0,0.11,0.723,123.006,212120,4,0.0343
0gKbjJEZWuOpap7zdy2I7f,Heilutaan,Tiktak,2003-01-01,0.588,0.862,5,-5.741,1,0.00883,0.0,0.0844,0.819,160.028,204160,4,0.0304
459EpH5UZgE6fMNPMLOgMF,Girls Just Want to Have Fun,Cyndi Lauper,2009,0.711,0.8,6,-4.883,1,0.219,0.00102,0.354,0.726,120.393,236293,4,0.0327
4SQ7dVxDchOsmZSXRFIMzM,Frontside Ollie,Robin,2012-01-01,0.655,0.879,11,-5.363,1,0.0033,0.0,0.881,0.71,100.033,181733,4,0.0315
7gDKfEMIhyyO4asgEXwcrs,Fire Burning,Sean Kingston,2009-04-30,0.835,0.805,1,-2.545,1,0.0166,0.0,0.345,0.891,122.98,243133,4,0.033
2mpFm3f7QmdsVtSAIICEB7,Candy Shop,Olivia,2005-03-03,0.609,0.588,7,-7.992,1,0.0305,0.000142,0.369,0.797,128.763,208533,5,0.481
2ZCTP54O2dMSbVrdsg60to,Barbie Girl,Aqua,2009-01-01,0.764,0.948,1,-4.355,0,0.00929,0.0773,0.416,0.911,129.967,195040,4,0.0402
3nx1CHOZvY83zuFmWxoRl0,Are You Ready,ABREU,2008-01-21,0.707,0.849,11,-5.172,0,0.0968,0.0,0.161,0.859,96.023,191467,4,0.0954
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,2004-09-21,0.38,0.988,1,-2.042,1,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4,0.0639
6skVPzERO0JKzamotX3NVa,Räjäytä mun mieli,ABREU,2016-09-09,0.697,0.771,8,-5.092,0,0.022,0.0,0.128,0.652,106.028,202064,4,0.0568
2ZHFxl8w3D3dkbUWNnifsu,Kaikki paljaana (feat. Mikael Gabriel),Mikael Gabriel,2016-09-09,0.607,0.428,5,-10.094,1,0.459,0.0,0.255,0.509,79.888,198093,4,0.0468
3WQzjw9Ghp00EzCnz0UuYz,Kaikki mussa rakastaa kaikkea sun,ABREU,2016-09-09,0.8,0.521,1,-6.204,1,0.344,0.000471,0.159,0.723,120.958,224947,4,0.137
70tEoLFWtb6sk7OSlSAa7H,Bandana,ABREU,2016-09-09,0.74,0.762,11,-5.16,1,0.251,6.99e-05,0.108,0.716,100.03,161853,4,0.0756
7rE4B853YGWod1MPAKQHMw,Kylmästä lämpimään,ABREU,2015-01-30,0.717,0.907,5,-4.231,0,0.18,7.03e-06,0.24,0.966,90.02,232053,4,0.0509
0U9qMXM2P0KtXAaGoBNQmH,Music Everywhere,ABREU,2012-02-20,0.615,0.959,9,-4.638,1,0.149,0.0,0.467,0.68,142.005,194853,4,0.115
32Yj02lvdYeaUcDtxu4w8t,Stereo,ABREU,2012-02-20,0.553,0.891,0,-4.895,1,0.000165,0.0,0.183,0.565,124.992,244400,4,0.047
23LXXycA1mdUutZnI1jOgg,End Of Love,ABREU,2012-02-20,0.518,0.776,8,-5.356,0,0.234,1.27e-05,0.131,0.494,83.652,221320,4,0.0364
3AS8dkddtZNmn87X9WJTln,Vinegar - Original Radio Mix,ABREU,2012-02-20,0.661,0.826,9,-4.638,0,0.00188,0.00135,0.204,0.972,125.001,218600,4,0.0304
62IJoIWjfyte68XLd989aT,Ivory Tower,ABREU,2012-02-20,0.67,0.73,8,-5.78,0,0.0747,0.0,0.37,0.785,108.024,225213,4,0.0313
3cgRZroRvUm80CpemDiqHt,Worst Part Is Over (feat. Redrama),Redrama,2012-02-20,0.675,0.729,4,-5.375,0,0.182,1.74e-06,0.0885,0.735,90.033,215907,4,0.178
2wc2eQzlnPPjqBlLAH4pTS,Tuulilasin nurkkaan,Kristiina Brask,2007-11-07,0.614,0.532,6,-4.288,0,0.268,1.85e-05,0.0838,0.4,84.959,232533,4,0.0237
1era8LgVvIKGlbZDtGbdrn,Välitunnilla,Katri Ylander,2007-10-19,0.556,0.752,7,-6.519,0,0.00957,0.000325,0.143,0.392,124.007,231413,4,0.0288
72GnqdyP96ga16ecs6kKuc,Onko vielä aikaa?,Katri Ylander,2006-06-08,0.425,0.64,9,-6.365,1,0.0755,0.0,0.0802,0.359,159.778,198880,4,0.0319
18Yps7XB1xmpW3X8Y1vqOQ,En koskaan,Katri Ylander,2006-06-08,0.504,0.557,9,-6.864,1,0.113,0.0,0.119,0.339,147.943,218960,4,0.0284
4AHLwKouR4vQMK15rj2l09,Valehdellaan,Katri Ylander,2007-10-19,0.543,0.889,0,-6.926,1,0.082,2.26e-05,0.114,0.569,141.919,253160,4,0.081
3lptv5Ztu0qRLDjqBDTDPT,Jotain Niin Oikeaa,Juha Tapio,2015-10-09,0.698,0.614,7,-8.256,1,0.121,2.32e-06,0.341,0.696,114.938,227173,4,0.0262
4bigUKge5rD6igAkY7Ecpo,Kaksi puuta,Juha Tapio,2011-10-05,0.352,0.642,5,-5.722,1,0.273,0.0,0.212,0.356,179.747,255613,4,0.0318
5SupfKGl0Ik6JtseaxEQ0f,Pettävällä jäällä,Juha Tapio,2009-09-21,0.636,0.214,7,-11.715,0,0.918,1.36e-06,0.269,0.383,103.518,202720,4,0.0398
0BcuZ4l1uTFnf4XQio0lng,Sirpa - feat. Ulpu,Ulpu,2016-05-13,0.722,0.881,7,-6.659,0,0.362,0.0,0.103,0.899,93.993,207080,4,0.0676
4eSmWkVsZHb9dG6eyeIN46,Kahvimaito,Arttu Wiskari,2016-05-13,0.711,0.907,8,-4.963,0,0.00936,0.0,0.336,0.713,116.0,243800,4,0.0376
4EkXHwwBPQvd8mEdP3wOVB,3 Foot Tall,Classified,2013-07-23,0.609,0.742,11,-5.739,0,0.25,0.0,0.641,0.523,75.892,220947,4,0.0989
5ndfVSDyPq90jaIUhNPeby,Chained To The Rhythm,Skip Marley,2017-02-10,0.446,0.793,0,-5.365,1,0.089,0.0,0.211,0.47,189.891,237915,4,0.156
72ZxpfXEOPHMmqmYD0LpkR,I Got Two Phones,Dj Slim D,2016-01-13,0.632,0.583,7,-7.44,0,0.215,8.43e-06,0.409,0.184,121.764,241291,4,0.135
0MEuAbpzkCXjFu2ey5vKaD,Liikaa Sussa Kii,Isac Elliot,2017-02-02,0.635,0.719,4,-4.233,1,0.102,0.0,0.159,0.465,122.945,232948,3,0.0325
3S9ZWhytKUDCTUWrj0Rouo,Tumblr Girls,Christoph Andersson,2014-05-27,0.663,0.406,1,-9.639,1,0.104,0.00639,0.109,0.325,121.966,255680,4,0.187
7o5ch75GlnzdIsYQQ4oKZu,Empire State Of Mind,Alicia Keys,2010-11-22,0.502,0.955,11,-1.533,1,0.0265,0.0,0.265,0.818,173.526,277107,4,0.381
4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,Kanye West,2011-08-08,0.789,0.858,1,-5.542,1,0.127,0.0,0.349,0.775,140.022,219333,4,0.311
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,Linkin Park,2004-11-30,0.687,0.793,2,-4.254,1,0.0603,0.0,0.582,0.751,107.045,205733,4,0.166
3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,The-Dream,2011-08-08,0.654,0.75,8,-7.509,0,0.246,0.0178,0.167,0.557,92.78,272507,4,0.105
539HpTjkmnhbPn3p7mjByN,American Oxygen,Rihanna,2015-04-14,0.232,0.744,2,-6.227,1,0.0508,0.0,0.266,0.522,78.921,320161,4,0.114
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Selena Gomez,2017-02-16,0.64,0.533,0,-6.596,1,0.119,0.0,0.0864,0.515,99.968,220781,4,0.0706
2PcxqqlWxVnu9y3b9pWONp,Äiti anna anteeks,Pyhimys,2015-08-14,0.554,0.747,1,-6.73,1,0.0682,0.0,0.114,0.678,74.85,220747,3,0.116
3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),Neon Hitch,2011-11-11,0.716,0.838,10,-4.289,1,0.134,0.0,0.148,0.646,130.034,222213,4,0.0513
3MLOAIJNWWS8FQpvdaiKR7,Poetic Justice,Drake,2012-10-22,0.779,0.572,6,-9.985,0,0.157,0.0,0.246,0.647,135.956,300160,4,0.378
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),Gucci Mane,2017-01-27,0.92,0.674,1,-5.662,0,0.307,0.0,0.104,0.741,141.967,304041,4,0.264
4ckuS4Nj4FZ7i3Def3Br8W,Sneakin’,21 Savage,2016-10-24,0.806,0.558,8,-6.538,1,0.00496,1.45e-06,0.16,0.26,85.011,251333,4,0.172
4TSDz7xZtxIXeKwiOuCe25,Me U & Hennessy (feat. Lil Wayne),Lil Wayne,2015-04-20,0.417,0.551,2,-8.361,1,0.56,0.0,0.129,0.216,86.848,224972,4,0.272
3p6fkbeZDIVqapfdgQe6fm,Famous,Kanye West,2016-06-10,0.469,0.754,6,-3.664,1,0.0679,0.0,0.106,0.421,174.068,196040,4,0.13
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Lil Uzi Vert,2017-01-27,0.927,0.665,11,-5.313,1,0.061,0.0,0.123,0.175,127.076,343150,4,0.244
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,2017-02-03,0.78,0.575,1,-5.628,0,0.106,0.0,0.129,0.273,81.502,222360,4,0.139
1MksGqIztTT6M9R1ErKVs8,No Favors,Eminem,2017-02-03,0.482,0.781,11,-5.334,1,0.629,2.87e-06,0.413,0.336,57.967,325840,5,0.411
267ZRvvVgsGPevJuvEGyug,"3 on (feat. Tinashe, Drake)",Tinashe,2015-04-06,0.797,0.569,9,-8.554,1,0.153,0.0,0.296,0.51,101.02,249839,4,0.112
109Vtt6NArbNNkDSUuFIP6,Birthday,Katy Perry,2013-01-01,0.715,0.664,11,-5.113,1,0.0938,2.5e-06,0.116,0.839,126.063,215042,4,0.0702
4E8KoNTXZnWDE3cCjjw8FU,Break Free,Zedd,2014-07-03,0.686,0.692,7,-5.325,0,0.0063,4.54e-05,0.251,0.23,129.947,214693,4,0.0454
4gV2hfZ6GyKDf615GDjpc8,Bailando - Spanish Version,Gente De Zona,2014-01-01,0.699,0.79,7,-3.51,1,0.0501,1.81e-06,0.0309,0.959,90.922,242427,4,0.115
1UOOmpuCQn0uZH2QVBf5nR,Don't Stop,5 Seconds of Summer,2014-01-01,0.559,0.957,8,-2.933,1,0.00359,8.13e-05,0.0476,0.896,149.944,170496,4,0.0625
6tBj7z0nVIKkNVOi39PU78,Only One,Aste,2014-06-13,0.567,0.832,2,-4.337,1,0.000726,0.0,0.0795,0.492,122.0,240413,4,0.0824
6izhPbUU3CeMYvTT74YHnb,I Want You To Know,Selena Gomez,2015-02-23,0.561,0.877,9,-2.215,0,0.00621,8.11e-06,0.28,0.375,130.003,238800,4,0.0659
6WC5fhc9XMaCrUNKNjm9xE,Thumbs,Sabrina Carpenter,2016-10-14,0.73,0.718,8,-3.496,1,0.0284,0.0,0.0892,0.127,135.045,216467,4,0.0478
6VRghJeP6I0w1KxkdWFfIh,Believer,Imagine Dragons,2017-01-31,0.77,0.787,10,-4.402,0,0.0482,0.0,0.108,0.699,125.013,203782,4,0.113
7bpvfjoneSQvW0tbtVm1Jk,"Ooh La La (from ""The Smurfs 2"")",Britney Spears,2013-06-17,0.69,0.568,6,-4.501,1,0.0165,6.98e-06,0.111,0.728,128.059,257493,4,0.0525
1DtLEy4iQrVQPaBNFw8zIt,Radar,Britney Spears,2009-07-23,0.648,0.664,4,-6.617,0,0.25,1.18e-06,0.33,0.484,127.917,228613,4,0.164
7CMIy0uwXyeBv2MvaEUJM1,Leave It All To Me (Theme from iCarly) (feat. Drake Bell),Drake Bell,2007-12-18,0.233,0.8,7,-5.543,1,0.00294,0.0,0.0594,0.564,209.767,158413,4,0.105
57wQPQnNjbf6ltxfyDyefN,Tämä on totta,Laura Närhi,2010-07-19,0.596,0.85,11,-6.317,0,0.0154,0.0157,0.318,0.48,130.078,274480,4,0.033
4K0zMUoKybQpmyb9Y3y8mJ,Been On,G-Eazy,2013-08-20,0.656,0.638,1,-7.764,0,0.0038,1.76e-05,0.106,0.224,160.216,208500,4,0.331
4mOzCl91PC3VqkiPjerm5d,We Winnin',DeJ Loaf,2015-07-31,0.694,0.506,0,-5.625,1,0.0966,0.0,0.336,0.327,138.01,231373,4,0.0556
1hwSyhPlmRgiOHg7MiFXbu,Waves,Kanye West,2016-04-01,0.571,0.573,10,-4.533,1,0.0391,8.64e-06,0.331,0.0542,96.122,181573,4,0.0383
2nBI3iWLhupR7LyAJ5GGkE,Champions,Desiigner,2016-06-10,0.692,0.774,6,-2.48,0,0.0623,0.0,0.873,0.349,134.952,334253,4,0.0876
077IVIW6uv1lL78x7a3Oc3,"How Far I'll Go - From ""Vaiana""",Alessia Cara,2016-10-28,0.309,0.544,9,-9.621,1,0.155,0.000265,0.0727,0.16,180.979,175517,4,0.352
6KBOvrddbomdb9dkarvwCl,Rolex,Ayo & Teo,2017-01-13,0.797,0.88,1,-2.534,1,0.0813,0.0,0.272,0.779,144.925,238379,4,0.04
0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Alessia Cara,2017-02-23,0.679,0.634,5,-5.024,0,0.232,0.0,0.115,0.498,102.013,210091,4,0.0654
1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,2017-01-13,0.683,0.427,8,-6.827,1,0.368,0.0,0.0604,0.426,113.634,176347,4,0.0777
5fIq2ovEhDIyV5Hx1epC4c,1000 Nights,FRENSHIP,2017-01-27,0.594,0.709,6,-9.541,0,0.0315,0.0562,0.0738,0.587,90.001,240293,4,0.0377
46HWwWIq2piTvm6nYmSDSY,Used To Have It All,Afrojack,2016-10-14,0.62,0.878,5,-4.538,0,0.156,9.17e-06,0.578,0.665,125.026,198191,4,0.0436
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,2017-03-03,0.624,0.876,9,-3.374,1,0.0735,0.0,0.327,0.781,99.943,170827,4,0.1
1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,Coldplay,2017-02-22,0.607,0.649,11,-6.695,0,0.0306,2.46e-05,0.174,0.505,102.996,247627,4,0.0362
4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Daddy Yankee,2017-01-13,0.66,0.786,2,-4.757,1,0.209,0.0,0.112,0.846,177.833,228200,4,0.17
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,2016-11-17,0.853,0.56,1,-4.961,1,0.013,0.0,0.0944,0.86,134.066,206693,4,0.0406
2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,2017-03-03,0.522,0.385,0,-7.355,1,0.536,0.0,0.135,0.236,89.792,207520,4,0.0288
51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,2017-03-03,0.761,0.386,4,-6.158,1,0.355,0.0,0.0953,0.526,134.943,238440,3,0.0399
5HDPtsnyb3maFmPL8LLUTG,New Man,Ed Sheeran,2017-03-03,0.78,0.745,7,-3.97,1,0.0559,0.0,0.0595,0.862,94.026,189280,4,0.145
2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,2017-03-03,0.838,0.492,1,-5.69,0,0.251,0.0,0.262,0.895,115.092,237333,4,0.038
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Migos,2017-02-24,0.736,0.795,1,-3.299,0,0.498,1.21e-06,0.254,0.511,104.066,230813,4,0.0545
2QAHN4C4M8D8E8eiQvQW6a,I Lived,OneRepublic,2014-01-01,0.595,0.858,9,-5.393,1,0.0828,0.0,0.234,0.32,119.991,234440,4,0.0446
2R3xYIBgCPatvdPRwceB3C,Wipe Your Eyes,Maroon 5,2012-01-01,0.605,0.916,4,-3.632,0,0.0659,0.0,0.16,0.609,137.046,214853,4,0.0365
3uht5bVvbiE54iQwtrab1e,Hollywood Hills,Sunrise Avenue,2011-01-01,0.532,0.745,0,-5.914,1,0.00615,0.0102,0.1,0.36,137.97,210640,4,0.035
5oV9em1jJwGacNVyd11o9A,Hetken Tie On Kevyt,Tehosekoitin,2002,0.582,0.762,2,-6.915,0,0.0616,0.0024,0.12,0.279,89.983,242200,4,0.0343
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,2010-10-05,0.635,0.841,5,-5.379,1,0.0134,0.0,0.0622,0.424,109.021,220734,4,0.0422
1K6sNj78D8MN4NLAcTvmH8,Tää kesä,Timi Lexikon,2012-06-01,0.717,0.659,10,-5.548,0,0.0496,0.0102,0.364,0.671,94.035,212560,4,0.0745
386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,2010-10-05,0.794,0.711,8,-5.124,0,0.3,0.0,0.0955,0.955,174.915,189109,4,0.0699
3B5UbSndRz907IZhhmUfLi,Count on Me,Bruno Mars,2010-10-05,0.589,0.389,0,-5.972,1,0.851,0.0,0.0772,0.501,89.1,197470,4,0.028
3ehrxAhYms24KLPG8FZe0W,We Are Young (feat. Janelle Monáe),Janelle Monáe,2011-09-20,0.378,0.638,10,-5.576,1,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,0.075
50havGHYqqdpOYWNehcAIT,I Wanna Go - Desi Hits! Remix produced by DJ Lloyd ft Sonu Nigam,Britney Spears,2011-07-11,0.662,0.778,10,-7.777,1,0.0129,7.31e-05,0.364,0.736,129.986,277067,4,0.1
1Pk4BGCEwlTKgDhKNZUbRg,Private Show,Britney Spears,2016-08-26,0.753,0.456,2,-5.892,1,0.221,0.0,0.449,0.523,112.519,235293,3,0.0419
1Jp3egueDGwbrgylNPws6F,Man On The Moon,Britney Spears,2016-08-26,0.711,0.668,7,-5.962,0,0.0311,9.51e-06,0.101,0.318,110.026,226640,4,0.0385
29MOQfRQS4b7ptGsbbSRVi,Do You Wanna Come Over?,Britney Spears,2016-08-26,0.751,0.696,4,-6.027,1,0.00618,0.00258,0.107,0.446,121.0,203360,4,0.0657
2E8MXBzwmLJPXzhqoziRRe,Love Me Down,Britney Spears,2016-08-26,0.657,0.645,2,-6.52,0,0.00592,0.000199,0.236,0.658,91.988,198640,4,0.0603
5hj8bVmhltSOVIXY9HNFi8,Liar,Britney Spears,2016-08-26,0.59,0.776,6,-5.272,0,0.00705,1.69e-05,0.414,0.81,159.946,196613,4,0.0705
31fsj6wSyLkOGVWDsJAsAF,Better,Britney Spears,2016-08-26,0.657,0.824,1,-3.155,1,0.0189,0.00108,0.0859,0.76,96.996,189933,4,0.0347
1u8hPl2tPFAi4ArBKxwBPS,Invitation,Britney Spears,2016-08-26,0.367,0.652,6,-7.171,1,0.0332,6.88e-05,0.0947,0.156,112.37,199987,4,0.109
45MpoG2B3CEHoZa8OhrAw2,Body Ache,Britney Spears,2013-11-30,0.696,0.587,3,-6.992,0,0.128,2.17e-05,0.106,0.581,128.003,205600,4,0.059
6I9livBOOwAOV5YcVa9Npk,Til It's Gone,Britney Spears,2013-11-30,0.587,0.693,1,-5.348,0,0.0187,0.0,0.165,0.396,127.991,222640,4,0.0614
3ZmxqcNIPVDOLVgyjQW4Lb,Passenger,Britney Spears,2013-11-30,0.478,0.856,11,-4.274,1,0.127,0.0,0.158,0.339,89.863,220120,4,0.101
5zNkxQzn7HNUyYTSUnw577,Chillin' With You (feat. Jamie Lynn),Jamie Lynn Spears,2013-11-30,0.75,0.752,1,-5.776,1,0.209,9.14e-05,0.131,0.527,140.001,218347,4,0.0399
7z7CFkyOOAggoMDoSQgZvA,Don't Cry,Britney Spears,2013-11-30,0.678,0.515,11,-6.313,0,0.34,0.0,0.641,0.513,139.931,194240,4,0.0326
4Rl494Qkp0qaVltXd4sMYX,Now That I Found You,Britney Spears,2013-11-30,0.526,0.731,6,-4.901,1,0.083,0.000787,0.0557,0.491,128.04,256440,4,0.0459
2IgAZXJy3eXiJh393yu0b3,Hold On Tight,Britney Spears,2013-11-30,0.521,0.512,5,-6.169,1,0.0581,0.0,0.0972,0.125,127.963,207280,4,0.0279
7MXf5oS9bilbC70ii9YWbf,Brightest Morning Star,Britney Spears,2013-11-30,0.457,0.613,7,-5.741,1,0.56,0.0,0.0927,0.317,159.876,179800,4,0.056
5Zvzva2gweeEU46XEeeFSa,(Drop Dead) Beautiful (feat. Sabi),Sabi,2011-03-28,0.772,0.768,11,-4.52,0,0.0414,0.0,0.0903,0.713,119.959,216400,4,0.0741
1gilYs9AY8a75q275GTkiY,Seal It with a Kiss,Britney Spears,2011-03-28,0.644,0.734,2,-5.234,0,0.175,0.0,0.0484,0.56,124.988,206320,4,0.0554
0IH4zvPl1szWeMwzPR0QhD,Big Fat Bass (feat. will.i.am),will.i.am,2011-03-28,0.777,0.71,0,-4.717,1,0.0295,0.0,0.192,0.673,129.945,284840,4,0.0919
1MXmaCZEtfPrCbtYjJIbzl,Inside Out,Britney Spears,2011-03-28,0.627,0.713,11,-5.656,0,0.226,0.0,0.107,0.53,119.929,218027,4,0.0612
5AcTuYSmbmcZA8kiLE4bAR,Gasoline,Britney Spears,2011-03-28,0.757,0.733,7,-4.722,1,0.178,4.47e-06,0.101,0.552,119.984,188427,4,0.0511
6I0qecpzVh73WBMty1Ln02,He About To Lose Me,Britney Spears,2011-03-28,0.729,0.797,10,-4.77,0,0.122,0.00117,0.155,0.722,110.005,228853,4,0.0278
